201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112
1.630376,1.1304933,1.0419332,1.4188403,1.1410252,0.9471792,0.9575578,0.8787681,1.2278675,1.0487009,1.2752897,0.9489986,1.2884873,0.5950235,0.46668756,1.0642768,1.7022568,1.4332255,1.5425776,2.369793,1.5702597,1.5532745,1.5484413,1.7615137,1.8539538,2.0154767,1.140627,2.0590835,1.8199993,1.7211112,1.6652735,1.7009736,1.2427837,1.8787781,1.4047378,1.9462733,1.9788829,2.0482454,1.3942131,1.3508233,1.6523992,1.8304904,1.6335627,1.6898943,1.3537158,0.863721,1.1074418,1.6381449,1.6575757,0.9969095,1.0934371,0.86554277,0.8120316,0.90517676,1.1257077,0.9779414,0.4221455,1.3193957,1.3824221,1.9259691
2.690754,2.5144227,2.3109062,2.4949884,2.2355254,2.562093,2.2970693,2.5417917,2.2691655,2.4941056,3.086506,1.9027078,1.620966,2.5601869,2.3027267,1.54017,2.5336425,2.059006,2.1670275,2.911338,2.3845422,2.0290651,2.1735313,2.4149148,1.7840731,1.7555873,1.9699056,1.9941025,2.2401636,2.4610553,2.9895175,2.141226,1.9435647,2.08604,1.9836235,1.8780653,2.67215,1.4027102,1.648454,1.9759338,2.687656,0.8927996,1.383399,2.0142295,1.9856634,2.1853118,2.1279957,1.8506413,2.2551577,1.9228213,1.492552,2.3625927,2.5886235,2.6647124,2.3532221,1.0450366,1.3328333,1.6608081,1.1158102,0.71191955
1.7822978,1.9349966,2.2874475,1.7052677,2.2159712,2.0746748,1.9432149,2.4908497,2.386988,2.1050558,2.5536723,1.6355257,1.5524776,1.6511176,2.1699708,2.4685106,1.8395722,1.6711044,2.0365307,2.0618322,2.5557628,1.9984066,1.4228837,2.3690362,2.7731814,2.015445,2.381277,2.166358,2.5307202,2.4083517,2.2683582,3.0529845,2.3817422,2.9719846,2.3350768,2.4059803,2.4718368,3.0653539,3.3460789,2.4519162,1.9951508,2.442097,2.4302783,2.9880085,3.1064785,2.2523108,1.8424737,2.048664,2.140632,1.8329988,1.5640979,2.0394578,1.7108223,1.6913693,1.673075,1.5122337,2.0216877,1.6948936,1.4043486,1.2370203
2.3276424,1.635984,2.4174526,3.0962787,2.5404139,3.011221,1.5378883,1.890877,2.3604145,2.4901028,2.042181,2.67289,2.6457524,2.8896346,2.961734,2.895378,2.8774316,2.9485426,2.6048164,2.0673475,2.446038,2.9795418,1.9097414,2.3940876,2.307607,2.048345,1.626332,2.7095883,2.6380777,2.0752826,2.1302254,2.1099067,2.0857303,1.3475461,2.0750017,2.3497963,2.2104554,1.928061,2.3185153,1.7077913,2.0135403,1.392617,1.7796788,1.1674252,1.4610648,2.1036973,1.5597086,0.7035198,1.0281072,0.80208635,1.9181507,1.3516915,1.3213975,1.5311344,1.3272235,1.3612747,1.3021321,0.7837982,1.4369392,1.315131
2.0200582,1.0008607,0.825408,1.3827009,2.5232363,2.569172,1.8498048,1.6229469,1.3439136,2.3872285,2.3492417,3.0477667,3.0029292,3.39743,2.4079027,1.8405772,2.154716,1.9342588,2.4465256,2.089789,1.2735648,2.2096047,2.1022792,1.5455393,1.1267624,0.5786104,0.27426815,1.0877476,1.3799729,0.50326204,1.164402,0.84932375,0.90041685,0.50239515,0.53560686,0.72541666,1.0184116,0.63317204,0.60604954,1.2736182,1.5999032,0.62007046,0.23247862,1.2872066,0.86384535,1.299017,1.5808095,1.6009208,1.5288578,2.2235398,2.690826,2.9034495,3.0531573,2.5453744,2.655169,1.6707784,1.5029567,1.2535796,1.731907,1.5212401
0.80331826,1.2728803,0.24714184,0.19375658,0.9095297,0.36302423,1.3134859,0.91914296,0.6790745,0.4983096,0.86380625,0.048023224,-0.08500767,0.39917326,0.3668027,0.22476768,0.54337406,0.2748494,0.16402245,0.48816872,0.8757944,0.32497215,1.0766754,0.9048495,1.4771554,0.77543163,0.7974241,0.7398362,1.5532238,1.0137706,1.3463194,0.8997078,0.3036313,0.45117903,1.6333351,0.6312368,1.0409095,1.3945606,3.2168908,3.507945,3.4474869,2.7522404,2.833231,2.9831,3.366539,2.5185049,2.890483,2.737512,2.7176979,1.9376514,2.710097,2.4966857,2.0855901,2.1502125,1.9989405,1.7601478,2.502401,1.7594447,1.6415677,1.8722208
0.82715964,0.7505672,-0.15440464,-0.070025444,0.65384626,0.65234065,0.9562795,0.13446856,0.26802158,0.14402342,0.1232667,-0.73976374,-0.26263332,0.062263966,0.29356766,-0.5469408,0.09781504,-0.017004013,0.52688956,0.2832656,-0.17228174,0.33697414,0.5479417,-0.13008642,0.8415885,2.2093487,0.44626236,0.6810641,1.3034444,1.3966475,1.4235959,0.58749104,0.5704961,1.6315849,0.59536767,0.95929384,2.010885,2.0894353,1.2401717,1.003597,1.8543391,2.4368722,3.4541497,2.537142,1.5310316,1.4435666,1.9486611,2.5681868,2.7879355,1.9893689,2.1706133,2.1420949,2.4849596,2.0763063,1.9418724,2.6031275,2.1420004,1.9305902,2.4269676,2.6596057
0.60300374,-0.29804564,0.11284065,0.39852142,1.071162,0.67639136,0.94692683,0.45315075,0.54757595,0.8238306,1.748363,1.331229,2.0424938,2.666162,2.8772535,2.622984,2.3948507,2.6002257,2.6839836,2.533815,2.471244,3.2733474,2.3968744,2.2417667,2.1357334,1.2987275,1.0578213,1.9302027,2.1170084,1.25176,1.5557318,1.7809167,1.3302302,1.5469496,1.5365026,1.6185014,1.6064115,1.2768388,0.92222667,0.4314828,1.2020185,0.30456972,0.7205694,0.72737026,0.33699274,0.79415226,0.580883,0.3175521,1.0708385,0.66904855,1.1557426,2.134424,1.8300064,1.2982984,1.7627492,1.3855357,0.9544003,1.4559972,1.177216,1.189173
2.005414,1.1001883,2.1505165,1.500994,1.1934092,1.064327,1.3791008,1.9521146,1.63417,1.4262524,0.66576505,0.8577914,0.2901764,0.4145012,1.7493186,2.044777,1.7725,0.9567518,1.4746602,1.2749112,2.0721407,1.2098792,0.46644235,0.7461934,1.5740137,2.0299222,2.4811854,2.0025501,1.465548,1.1920521,0.55096626,1.2210639,2.556735,1.9162546,1.4818981,1.3438301,1.614327,1.7962601,2.0475137,2.234295,1.8686574,0.4944625,1.43577,1.0962949,1.7905407,1.2120461,1.0416076,0.3397429,0.26521754,0.29527354,1.5796728,1.3343565,0.91252756,0.4514444,0.71016216,1.132658,1.3867247,0.5551338,0.8175397,-0.11485171
1.5794389,1.2381003,1.1875448,1.8407559,1.8719971,2.54227,1.8137105,1.3527095,1.583451,2.0319688,2.7200608,1.6269474,1.034363,1.5323696,1.7744434,1.8489602,1.5173738,1.9937632,1.613471,1.7226055,1.5444477,2.2663813,1.8061352,1.966372,2.4262326,1.0236175,2.0807123,2.0595312,2.7358632,1.8770535,2.049176,2.5504236,2.053781,1.904058,1.9622014,2.0980177,2.1009698,1.6446342,1.8062,2.0659032,1.4425712,1.0795829,1.0285861,1.7546318,1.188318,1.8529308,1.2256975,1.5380807,1.4177501,0.9280169,1.2497461,1.5516641,1.2661288,1.4816682,1.4162011,0.9890485,1.1339743,1.1746087,1.0869842,1.4702873
2.1534195,1.3114501,0.46980143,1.2780935,1.4615086,1.7022842,1.958968,2.1621556,2.2946677,1.5596384,1.6624295,0.82217324,1.1248475,0.81558764,1.3509296,1.2780689,2.0821161,2.1737347,2.59311,2.2932134,1.1991082,2.0422301,2.1100674,2.3865294,1.6475288,1.8946427,1.7375358,1.3311576,1.593403,1.8283569,1.8759128,1.181971,1.4415115,1.9817466,2.3839593,1.9213003,2.1832752,1.3680669,0.9776937,2.2642932,0.9562899,0.9259008,1.836393,1.9372486,1.7752668,1.9613508,0.2356,0.8220538,1.614077,0.02136755,1.0095743,1.8385228,1.2209278,1.1189357,1.1478385,1.3323044,1.8607413,1.4593588,1.6380829,1.803578
3.0532079,1.6120508,2.7701356,2.0067663,2.9802465,2.5634432,1.0403285,2.279424,2.0008419,1.9187949,1.6262093,2.7736762,2.4880402,1.7531717,1.991256,2.3126943,2.5843947,2.1344795,2.220448,1.1173942,1.3548977,1.5705838,2.1803558,1.9555926,1.9644694,1.507422,2.0293665,1.5133235,1.8334527,1.4065559,1.3826656,1.8992121,1.5519238,1.8735685,1.3100586,2.1882088,2.6619713,2.0807726,1.9845197,2.449922,1.1381826,2.1741638,1.6459703,2.0042224,1.7242196,2.5155485,2.2829468,2.8442457,2.729851,1.9547606,1.9079616,1.9205127,2.2178068,1.8205178,1.7766469,2.4242804,2.3558633,2.2945325,1.8866913,2.6240764
2.6353226,1.887217,1.735425,2.6789346,2.379701,1.2411458,2.4362867,2.568613,2.197602,1.6268003,1.8517666,1.4964187,0.7995088,0.38183546,0.9826102,1.3034582,1.202069,0.76075244,0.7489753,2.0219367,1.2823262,1.8265378,1.7921839,1.4462111,1.7745204,2.0101008,1.9472892,1.5106099,2.4752808,2.1959186,2.2126608,1.113682,2.0177977,2.5951946,2.1566892,2.4937842,1.5742011,1.595505,1.7740455,1.685571,1.6916325,2.0343351,2.2740884,2.7704124,1.8478358,1.9263692,1.4772947,1.9352534,1.7161291,0.83568907,1.3678889,1.9856248,1.7746007,2.0014303,1.3745742,1.8621702,1.0108945,1.7628188,1.9841223,1.988699
2.2790465,1.7996097,1.317056,1.88901,2.0756898,1.3124676,2.0457535,2.2485948,1.220602,2.3255675,2.7150168,1.1392443,1.742403,1.8471186,1.0306733,1.6462951,2.2478373,1.2429473,1.7013912,2.1496565,1.6558251,1.7571037,2.2097702,2.0641057,2.3689127,1.9230087,1.45088,2.1186318,2.016386,1.4062121,2.940786,2.2793398,1.7999957,1.8994145,2.5795157,2.0161672,1.6677485,2.1114886,1.9004278,2.6539226,1.834841,1.3538551,1.7681844,2.2340682,2.0680747,1.8985374,2.2119386,1.8432086,2.2888098,1.3416605,1.7607796,2.4637814,2.2011862,1.708446,2.125995,2.2439103,2.051017,2.1006536,2.7190442,1.8279803
2.3096838,3.5197918,1.7916423,2.501214,2.553997,1.2076709,1.9546229,1.2511661,1.9447595,2.1085138,1.5085738,0.71910024,1.1010206,1.2122438,0.7585952,1.0619152,1.430289,0.5169542,1.049617,2.2887168,1.310498,1.4425566,1.5456885,1.7754349,1.5224284,1.2570837,0.68686223,0.3878901,0.8580582,0.72139287,1.6386992,0.73976874,0.92733073,1.6516076,1.4941194,0.2359426,1.2175238,1.3106811,0.3818004,0.7854378,0.66051936,1.1594632,0.83773875,0.9652002,0.38784003,0.91546035,0.4118483,0.84437966,0.37028432,0.55576015,0.565614,0.5057981,0.97104716,0.9090555,0.51175904,-0.020356417,-0.06580949,0.57495856,-0.03320861,0.5522802
2.9114282,3.5628736,3.1449854,2.4216375,3.3104727,2.7865763,2.984454,3.2740686,2.6420121,3.234879,3.5657961,2.881246,2.8733048,3.3006918,2.6311588,3.0903144,2.814767,3.3837218,2.4164524,2.8894603,2.9916465,3.0337574,2.9563417,2.9726274,3.4781084,2.6305318,3.9987864,2.4486923,3.4353874,2.0924501,2.4650555,2.6143684,2.9492047,2.6909146,2.761476,2.9208028,3.153565,3.158234,2.9926229,2.8640952,2.7674937,2.4446135,2.8374944,2.80723,3.7987232,2.898939,2.2927732,3.0490139,2.7964792,3.3548484,1.9594612,2.928166,2.08913,2.3171601,2.395969,2.1443272,2.6161642,2.3462296,2.7059069,2.4598374
2.6382504,2.320866,2.2679384,2.8510964,2.6653419,1.8203797,2.830272,2.1494381,1.4880092,2.144599,1.7804661,2.0515137,0.9921839,1.7012916,2.140741,2.6710293,2.034472,2.5793622,1.6308312,1.8208761,2.3033164,1.450851,1.906904,2.2985923,1.4803455,2.877839,2.3859003,2.5592403,2.645803,1.7040093,2.5759332,2.4340672,1.870475,2.7943869,1.8941202,2.498037,1.907526,2.4492476,1.7002277,2.1523476,1.526535,2.3314972,2.0133083,2.2774084,2.7391,2.3910105,0.8282709,1.0846202,1.51455,0.7726283,1.8645594,1.4941354,1.0483439,1.4946978,1.6547253,1.1888323,2.184969,1.954659,1.8489246,1.6249259
2.8473077,1.6779068,2.0587046,1.7770903,2.4347723,1.5374627,2.777196,2.7175245,2.1094692,2.3825243,1.8735888,1.4905727,2.4965165,2.4507525,2.1255305,1.7566087,2.0650327,2.43765,1.519393,1.9192243,1.4261458,2.6218548,2.1496718,2.4392092,2.588701,2.1802297,2.7616184,2.3478074,2.7342052,2.4567862,2.5165908,2.6086864,2.5658405,1.8365345,2.5187788,2.3640678,2.497182,2.1776547,1.8986998,2.1284053,1.4950178,1.40045,1.2022474,1.9949174,2.0641658,1.7981503,1.9557557,1.7119973,1.6919456,1.5508275,1.0928614,1.6928754,1.3574553,1.7663434,0.9247782,0.9312217,0.48628306,0.72611547,0.59343314,1.3152041
2.500628,0.76786375,1.8537198,0.8266822,2.454824,2.3485732,1.7216643,1.9086825,0.94840896,1.8349556,2.0693998,2.3194962,2.7882094,2.7012734,2.2504807,2.1585703,1.6679755,1.3437909,2.4482298,1.3201421,1.0570232,1.850078,1.8144592,0.8809885,1.9887048,1.656824,1.591875,1.0132419,1.640494,0.4578266,1.792169,1.5131997,1.1105961,2.097373,1.7028176,1.790887,2.3483024,2.682074,1.8082064,2.5530262,2.3927302,1.6891948,0.7875099,1.8215338,1.8059841,1.8654264,1.3791074,1.6856571,2.1791525,1.9478842,2.175613,2.3832335,2.4773073,1.6297652,2.2591157,1.9679011,0.7562556,2.0433536,2.42657,0.6540704
2.1864316,0.7350662,1.2754648,1.7961174,0.9367783,0.802063,1.1112499,1.1590781,1.1292155,0.86996937,1.5271271,0.40996695,0.84434223,0.46769953,1.1109395,0.39531422,1.3923898,1.4041224,0.7695,0.82572746,0.98263264,1.3363626,0.9473002,1.3897192,1.4362223,1.4676313,0.80678463,1.2763467,1.9649863,1.712098,1.8488852,1.8054677,0.8664994,1.8206929,2.054415,1.9753354,2.1057897,2.2224545,0.95081997,1.7209784,1.3713784,1.48785,1.6862452,1.3039606,1.1582134,1.3011754,0.88950014,1.4990668,1.5606525,0.56850815,0.75903726,1.3833077,1.7323452,1.5005043,0.73271227,1.019052,1.1484015,1.1334226,1.6118257,2.0182986
2.2381928,0.8446033,1.5694926,1.2887747,2.00698,2.0336127,1.5479918,1.8540323,2.4908037,1.8312602,2.2242332,1.8064587,1.4538951,1.4972496,1.7943621,1.9697692,1.7149651,1.3102567,1.5885303,1.1559012,1.367785,2.1508632,1.8373296,2.0770512,1.8230941,1.7744794,1.5397096,1.9652681,2.2212415,1.6372931,1.7378793,1.0935144,1.2131517,1.8113527,1.8782706,2.2829444,1.9632499,0.42806935,0.50680137,1.345454,0.9657974,1.5168822,1.6226168,0.9890492,1.2966509,1.4828863,1.2011399,0.86712694,1.1523926,1.4605165,1.2394376,0.6094444,1.4040296,1.5940342,1.1761053,1.315182,1.367136,0.84895825,2.0660324,1.9578085
2.3752964,2.5363193,2.3123682,1.8341315,2.4098868,1.9855485,2.5553238,2.3468843,2.275462,2.2303843,2.4270844,1.6339772,2.1743913,1.9136493,2.0188062,1.8935986,2.1874073,1.9178169,1.9997945,1.7492704,1.5379727,2.1120281,2.3847563,1.2479928,2.3944755,2.4648237,2.249716,2.1339128,2.3486784,1.6060469,1.5529451,2.0797844,1.6933362,1.212632,1.3306806,2.6420267,2.9171762,1.5757406,2.039876,2.1200745,1.3487148,1.7068248,1.6379287,1.6580112,2.5512774,1.9411132,2.1657953,1.9418194,2.4889667,1.7382576,1.6231332,1.9881134,2.1803946,2.5413313,1.8769696,2.1062245,1.701926,1.482672,1.7835414,1.901212
2.111038,2.327836,2.4155822,2.014075,3.0335593,3.0708404,3.4098835,2.2902281,2.5254738,2.521705,3.027577,1.8544538,3.0815668,2.8611696,2.5865018,2.7993636,2.9937894,3.0590217,2.893278,2.259474,2.474861,2.653528,2.7230618,2.7418694,2.7041986,2.524149,2.749052,2.1535127,2.4126327,1.6263406,2.1155646,2.2086637,2.3896594,2.2957122,2.5930455,2.4096518,2.3972604,2.6900275,2.3172305,1.9706123,2.1851676,1.449888,2.4274266,2.1436145,2.9485617,2.3795955,1.7063129,1.3596442,2.9294872,1.629514,2.608563,2.8737402,2.6066375,2.0025814,3.837364,2.2525022,1.6651318,3.728754,2.4686048,1.9178774
1.2046735,0.27074075,0.9835334,0.5063238,1.3950601,1.7539126,1.6411701,0.95640016,1.106878,1.8234152,1.9794081,2.8210115,3.4356232,2.5924478,1.7986914,1.6141673,1.4113379,1.3651023,0.99413943,0.6897328,0.26905823,0.6588774,0.39635658,0.4062736,0.7908349,0.017512798,-0.5088587,-0.13546658,0.203758,-0.4024124,1.1787164,0.3335123,-0.24180126,-0.23885489,-0.24583483,-0.14922905,0.572474,1.2627428,-0.61727333,-0.2743373,0.20355487,0.6488428,-0.32411575,-0.16122317,-0.042042732,-0.47485304,0.009164333,-0.5515175,-0.07811499,-0.13533902,-0.020815134,1.0801644,1.1128719,1.0993986,0.8605645,0.14795208,-0.6608062,-0.22052193,-0.103973866,-0.6959548
0.8338492,1.9354866,0.91445136,0.9920621,1.6931436,1.2732749,2.033176,0.8209512,1.7005689,2.1542003,1.6238124,1.1459858,1.9628708,1.4729166,1.4775927,1.3436606,1.2548509,1.4681025,1.7665436,2.109547,1.5661893,2.4176586,1.7202685,1.6800587,1.0386784,1.6242559,1.7061367,1.0437756,1.31376,0.4224875,0.6326132,0.95986056,1.0765982,0.97484326,1.2871418,1.2701349,1.439585,1.2886443,0.981694,0.52010846,1.025342,0.7926347,0.87812877,1.2382455,1.8766127,1.9156117,1.4737649,1.5126069,1.6610434,1.6436357,1.9521124,1.9368002,1.1005013,1.3172786,1.6633799,3.054926,2.2315433,2.2766695,2.1585648,1.9672604
2.2475853,1.8331441,1.5439686,2.3105145,2.6376219,2.2956367,2.8471026,2.7860284,2.2990398,2.444717,2.909276,1.7748722,1.7878281,2.2143602,2.199974,1.8043283,2.1095462,2.5606313,1.5548066,1.8302757,1.519955,2.178465,1.841931,1.6462067,2.278151,1.6454848,1.8869587,2.4395685,2.431335,1.6357068,2.439948,2.5680494,2.400804,2.418908,2.1778927,1.5280467,1.5367914,1.6624094,1.9182342,2.6435013,2.5116425,0.61811113,1.8300527,2.360897,1.7149678,2.0123177,1.6143664,1.7304493,1.7667133,1.4098788,1.3068818,1.3605222,1.1720597,1.6610657,1.9846009,2.3683386,2.9687877,2.0503225,1.4094731,2.5084486
2.256474,0.84501624,1.5060583,1.7507385,1.5704824,1.1012679,1.777363,1.7105933,0.67353034,1.7637335,1.4669622,1.0093325,1.3478447,1.5663887,1.4062594,1.5113872,1.568766,1.864942,2.018824,1.5908972,1.4091092,1.7698537,2.6369843,1.7247499,1.4266747,2.7462828,1.9948021,1.7838489,2.0767136,2.5658398,2.0976615,2.1038465,1.494701,2.3331761,2.5058575,2.7036572,2.5994678,2.9568164,1.8493038,1.9578196,1.8750597,1.7105056,2.222764,2.1123466,1.9301237,2.1317163,1.609136,0.49669433,2.6257987,1.7355074,1.8178946,1.3774439,2.168425,1.6049708,1.3954643,0.7045567,0.9250252,1.0175632,2.0195684,2.0525827
1.9132513,0.94750905,1.2824683,1.9260429,1.1263311,0.929724,1.8661036,2.0337286,1.7016441,1.9317096,1.6780468,0.7841158,0.5923176,0.845665,1.3352504,1.2978399,1.0659072,2.1292129,2.0212798,1.7721975,1.241574,1.1987042,2.030376,2.2514882,1.7889313,1.4271467,0.9561565,1.7911593,2.0277095,1.3653095,2.031272,1.8829024,1.2982137,2.0464396,1.7383089,1.73467,1.6400602,1.5728595,0.93275285,1.8611319,1.9907415,1.1035137,1.5251026,0.8491366,0.7840378,1.6554946,1.0164499,0.9359853,0.6142354,0.56340885,0.9935534,1.0734417,1.6799717,1.5746295,1.0464098,1.543396,0.97068,0.42482305,0.7319124,0.9976363
1.8348233,1.1675133,1.1983558,2.3059092,2.1936188,1.6199683,1.7836593,2.0108738,1.727719,2.1074452,2.5034041,1.3678497,1.6371442,2.701375,2.6329842,1.9636871,1.6774734,1.7407998,1.6591059,1.9266168,1.9641322,2.1203485,2.364995,1.7518202,1.9146961,1.639862,1.0920919,2.1514473,2.4163775,2.1216273,2.1206946,1.2905649,1.7690326,1.4887403,1.9809662,1.1035448,1.8852409,1.5061554,1.0564855,1.2427465,1.3650709,0.48154688,1.367777,1.5843047,0.94507396,1.3899821,1.4568657,0.9766017,1.1420368,1.1558381,1.4267799,1.6889797,1.4289023,0.40011215,1.3070747,1.0975221,1.303248,1.3773764,0.8110796,0.53849125
1.7208242,0.27677536,0.7018757,0.9452052,1.3461275,0.68054056,0.9827399,0.9367571,0.5953622,1.0585337,0.7859397,0.3458786,1.2041068,0.45911264,0.76535416,0.9768033,0.5555587,0.71278095,0.64985037,1.102293,0.47018433,0.86961937,0.91506004,0.6780205,0.70892763,1.5589986,0.46711588,0.7025609,1.0271044,-0.0796361,1.0411382,0.8161807,0.6549144,0.36339235,0.827188,0.5000386,0.783865,1.3247185,0.4910636,0.8948755,0.4656186,1.1826458,1.3057561,1.1049657,1.4212928,1.1293745,3.274757,2.8100204,2.5737395,4.061059,2.6618543,1.9365902,1.9368052,1.8252449,2.0555005,3.1448293,2.3284483,1.5059991,2.162805,1.1967502
2.4240332,2.1366372,2.4125924,3.038959,2.302596,1.270937,2.817338,2.7196157,2.1237502,2.0825462,2.1325428,1.3764782,1.0640068,2.3269176,1.8518033,1.5885353,2.707746,1.793303,2.1302207,1.8362207,2.4966435,2.465106,1.5242767,2.838436,1.9290121,2.7116098,1.4735785,2.8877077,3.1575825,2.0712235,2.7128177,2.90355,3.1486619,2.2244756,2.1633236,1.850306,1.8148947,1.9124196,2.4769273,3.3322902,3.005706,1.7376842,1.609391,2.9154513,3.1457305,2.7576842,2.3854666,2.451871,1.9817286,1.9142096,2.5219355,2.602154,2.3268871,1.7684972,2.558757,1.8696549,2.0850146,1.8025157,2.4490843,1.986172
1.1681873,1.0613804,0.99262595,1.2887464,1.4100385,1.3571521,1.3281474,1.2253569,0.9711206,0.83677125,1.3718737,0.9518275,1.3506262,1.3668064,1.2816347,0.9096482,0.9343225,1.0048047,1.347734,1.0936351,0.78567624,1.294673,1.3790125,0.96513486,0.80629694,0.8891752,0.81229496,0.96504116,1.1664875,0.5239165,1.2355399,0.2666421,0.49278247,0.8231393,1.0713397,0.8807262,1.4747877,0.64864564,0.39053607,0.7685125,0.5903121,0.20223403,0.9067724,0.79940593,0.7312609,0.67476404,0.809191,0.6911974,0.802292,1.1275263,0.89429367,1.0124165,0.9783422,0.6578057,0.9400368,1.0725843,0.73475707,0.5529367,0.9166752,0.584558
1.7688842,1.5936222,1.9221158,1.9863875,2.7702684,1.7916474,1.5071311,2.1651962,1.5691533,2.0520794,2.6617837,1.2759783,1.9712479,1.4683342,1.8973691,2.771131,3.3237665,3.2174814,3.06094,2.8758001,2.558162,2.7802277,2.9856021,2.8152976,2.4412727,2.2525992,2.7944856,2.0065517,2.3090613,1.8742983,2.2100048,1.9903789,2.344549,1.6816068,1.8183448,1.5327911,1.896652,2.00064,2.704426,2.3472078,2.085303,0.9932306,0.91349196,1.498868,2.3194728,1.1519606,1.5064704,1.4599557,1.5345855,1.2473996,2.3910391,1.5239043,1.9560192,0.962095,2.0159123,2.0195355,1.898972,2.5171607,2.1845672,2.052197
1.2536058,1.4373531,0.39168477,1.1454597,1.5136094,0.48978257,1.059448,0.45455933,0.20759106,1.2959192,1.2289672,0.9114599,0.23728132,0.68222547,0.81992507,0.9276142,0.8129287,0.6504781,0.57345104,1.2822654,0.7366309,0.63434553,1.7096806,1.4265513,1.1241417,1.5081851,0.9262197,1.2490251,1.6437972,1.6654179,2.7388754,1.90576,1.6707215,1.8160667,2.0696926,1.7158878,1.2516596,1.1268337,1.3775859,1.5467095,1.8041918,1.4532042,2.3361168,2.600251,2.0222473,2.0865748,1.7837481,1.7796626,1.0000706,0.44077468,1.4084806,1.8200586,2.1097016,2.0065951,1.7963452,1.6591969,2.1722422,1.6733096,1.893745,1.3545325
